"W69.1","Drowning and submersion while in natural water, Residential Institution",,,"-","Tidak Menular"
"W69.2","Drowning and submersion while in natural water, School, Other Institution and Public Admimistration ",,,"-","Tidak Menular"
"W69.3","Drowning and submersion while in natural water, Sports and Athletic Areas",,,"-","Tidak Menular"
"W69.4","Drowning and submersion while in natural water, Street and Highway",,,"-","Tidak Menular"
"W69.5","Drowning and submersion while in natural water, Trade and Service Area",,,"-","Tidak Menular"
"W69.6","Drowning and submersion while in natural water, Industrial and Construction Area",,,"-","Tidak Menular"
"W69.7","Drowning and submersion while in natural water, Farm",,,"-","Tidak Menular"
"W69.8","Drowning and submersion while in natural water, Other Specified Area",,,"-","Tidak Menular"
"W69.9","Drowning and submersion while in natural water, Unspecified Place",,,"-","Tidak Menular"
"W70","Drowning and submersion following fall into natural water",,,"-","Tidak Menular"
"W70.0","Drowning and submersion following fall into natural water, Home",,,"-","Tidak Menular"
"W70.1","Drowning and submersion following fall into natural water, Residential Institution",,,"-","Tidak Menular"
"W70.2","Drowning and submersion following fall into natural water, School, Other Institution and Public Admi",,,"-","Tidak Menular"
"W70.3","Drowning and submersion following fall into natural water, Sports and Athletic Areas",,,"-","Tidak Menular"
"W70.4","Drowning and submersion following fall into natural water, Street and Highway",,,"-","Tidak Menular"
"W70.5","Drowning and submersion following fall into natural water, Trade and Service Area",,,"-","Tidak Menular"
"W70.6","Drowning and submersion following fall into natural water, Industrial and Construction Area",,,"-","Tidak Menular"
"W70.7","Drowning and submersion following fall into natural water, Farm",,,"-","Tidak Menular"
"W70.8","Drowning and submersion following fall into natural water, Other Specified Area",,,"-","Tidak Menular"
"W70.9","Drowning and submersion following fall into natural water, Unspecified Place",,,"-","Tidak Menular"
"W73","Other specified drowning and submersion",,,"-","Tidak Menular"
"W73.0","Other specified drowning and submersion, Home",,,"-","Tidak Menular"
"W73.1","Other specified drowning and submersion, Residential Institution",,,"-","Tidak Menular"
"W73.2","Other specified drowning and submersion, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W73.3","Other specified drowning and submersion, Sports and Athletic Areas",,,"-","Tidak Menular"
"W73.4","Other specified drowning and submersion, Street and Highway",,,"-","Tidak Menular"
"W73.5","Other specified drowning and submersion, Trade and Service Area",,,"-","Tidak Menular"
"W73.6","Other specified drowning and submersion, Industrial and Construction Area",,,"-","Tidak Menular"
"W73.7","Other specified drowning and submersion, Farm",,,"-","Tidak Menular"
"W73.8","Other specified drowning and submersion, Other Specified Area",,,"-","Tidak Menular"
"W73.9","Other specified drowning and submersion, Unspecified Place",,,"-","Tidak Menular"
"W74","Unspecified drowning and submersion",,,"-","Tidak Menular"
"W74.0","Unspecified drowning and submersion, Home",,,"-","Tidak Menular"
"W74.1","Unspecified drowning and submersion, Residential Institution",,,"-","Tidak Menular"
"W74.2","Unspecified drowning and submersion, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W74.3","Unspecified drowning and submersion, Sports and Athletic Areas",,,"-","Tidak Menular"
"W74.4","Unspecified drowning and submersion, Street and Highway",,,"-","Tidak Menular"
"W74.5","Unspecified drowning and submersion, Trade and Service Area",,,"-","Tidak Menular"
"W74.6","Unspecified drowning and submersion, Industrial and Construction Area",,,"-","Tidak Menular"
"W74.7","Unspecified drowning and submersion, Farm",,,"-","Tidak Menular"
"W74.8","Unspecified drowning and submersion, Other Specified Area",,,"-","Tidak Menular"
"W74.9","Unspecified drowning and submersion, Unspecified Place",,,"-","Tidak Menular"
"W75","Accidental suffocation and strangulation in bed",,,"-","Tidak Menular"
"W75.0","Accidental suffocation and strangulation in bed, Home",,,"-","Tidak Menular"
"W75.1","Accidental suffocation and strangulation in bed, Residential Institution",,,"-","Tidak Menular"
"W75.2","Accidental suffocation and strangulation in bed, School, Other Institution and Public Admimistration",,,"-","Tidak Menular"
"W75.3","Accidental suffocation and strangulation in bed, Sports and Athletic Areas",,,"-","Tidak Menular"
"W75.4","Accidental suffocation and strangulation in bed, Street and Highway",,,"-","Tidak Menular"
"W75.5","Accidental suffocation and strangulation in bed, Trade and Service Area",,,"-","Tidak Menular"
"W75.6","Accidental suffocation and strangulation in bed, Industrial and Construction Area",,,"-","Tidak Menular"
"W75.7","Accidental suffocation and strangulation in bed, Farm",,,"-","Tidak Menular"
"W75.8","Accidental suffocation and strangulation in bed, Other Specified Area",,,"-","Tidak Menular"
"W75.9","Accidental suffocation and strangulation in bed, Unspecified Place",,,"-","Tidak Menular"
"W76","Other accidental hanging and strangulation",,,"-","Tidak Menular"
"W76.0","Other accidental hanging and strangulation, Home",,,"-","Tidak Menular"
"W76.1","Other accidental hanging and strangulation, Residential Institution",,,"-","Tidak Menular"
"W76.2","Other accidental hanging and strangulation, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W76.3","Other accidental hanging and strangulation, Sports and Athletic Areas",,,"-","Tidak Menular"
"W76.4","Other accidental hanging and strangulation, Street and Highway",,,"-","Tidak Menular"
"W76.5","Other accidental hanging and strangulation, Trade and Service Area",,,"-","Tidak Menular"
"W76.6","Other accidental hanging and strangulation, Industrial and Construction Area",,,"-","Tidak Menular"
"W76.7","Other accidental hanging and strangulation, Farm",,,"-","Tidak Menular"
"W76.8","Other accidental hanging and strangulation, Other Specified Area",,,"-","Tidak Menular"
"W76.9","Other accidental hanging and strangulation, Unspecified Place",,,"-","Tidak Menular"
"W77","Threat to breathing due to cave-in, falling earth and other substances",,,"-","Tidak Menular"
"W77.0","Threat to breathing due to cave-in, falling earth and other substances, Home",,,"-","Tidak Menular"
"W77.1","Threat to breathing due to cave-in, falling earth and other substances, Residential Institution",,,"-","Tidak Menular"
"W77.2","Threat to breathing due to cave-in, falling earth and other substances, School, Other Institution an",,,"-","Tidak Menular"
"W77.3","Threat to breathing due to cave-in, falling earth and other substances, Sports and Athletic Areas",,,"-","Tidak Menular"
"W77.4","Threat to breathing due to cave-in, falling earth and other substances, Street and Highway",,,"-","Tidak Menular"
"W77.5","Threat to breathing due to cave-in, falling earth and other substances, Trade and Service Area",,,"-","Tidak Menular"
"W77.6","Threat to breathing due to cave-in, falling earth and other substances, Industrial and Construction ",,,"-","Tidak Menular"
"W77.7","Threat to breathing due to cave-in, falling earth and other substances, Farm",,,"-","Tidak Menular"
"W77.8","Threat to breathing due to cave-in, falling earth and other substances, Other Specified Area",,,"-","Tidak Menular"
"W77.9","Threat to breathing due to cave-in, falling earth and other substances, Unspecified Place",,,"-","Tidak Menular"
"W78","Inhalation of gastric contents",,,"-","Tidak Menular"
"W78.0","Inhalation of gastric contents, Home",,,"-","Tidak Menular"
"W78.1","Inhalation of gastric contents, Residential Institution",,,"-","Tidak Menular"
"W78.2","Inhalation of gastric contents, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W78.3","Inhalation of gastric contents, Sports and Athletic Areas",,,"-","Tidak Menular"
"W78.4","Inhalation of gastric contents, Street and Highway",,,"-","Tidak Menular"
"W78.5","Inhalation of gastric contents, Trade and Service Area",,,"-","Tidak Menular"
"W78.6","Inhalation of gastric contents, Industrial and Construction Area",,,"-","Tidak Menular"
"W78.7","Inhalation of gastric contents, Farm",,,"-","Tidak Menular"
"W78.8","Inhalation of gastric contents, Other Specified Area",,,"-","Tidak Menular"
"W78.9","Inhalation of gastric contents, Unspecified Place",,,"-","Tidak Menular"
"W79","Inhalation and ingestion of food causing obstruction of respiratory tract",,,"-","Tidak Menular"
"W79.0","Inhalation and ingestion of food causing obstruction of respiratory tract, Home",,,"-","Tidak Menular"
"W79.1","Inhalation and ingestion of food causing obstruction of respiratory tract, Residential Institution",,,"-","Tidak Menular"
"W79.2","Inhalation and ingestion of food causing obstruction of respiratory tract, School, Other Institution",,,"-","Tidak Menular"
"W79.3","Inhalation and ingestion of food causing obstruction of respiratory tract, Sports and Athletic Areas",,,"-","Tidak Menular"
"W79.4","Inhalation and ingestion of food causing obstruction of respiratory tract, Street and Highway",,,"-","Tidak Menular"
"W79.5","Inhalation and ingestion of food causing obstruction of respiratory tract, Trade and Service Area",,,"-","Tidak Menular"
"W79.6","Inhalation and ingestion of food causing obstruction of respiratory tract, Industrial and Constructi",,,"-","Tidak Menular"
"W79.7","Inhalation and ingestion of food causing obstruction of respiratory tract, Farm",,,"-","Tidak Menular"
"W79.8","Inhalation and ingestion of food causing obstruction of respiratory tract, Other Specified Area",,,"-","Tidak Menular"
"W79.9","Inhalation and ingestion of food causing obstruction of respiratory tract, Unspecified Place",,,"-","Tidak Menular"
"W80","Inhalation and ingestion of other objects causing obstruction of respiratory tract",,,"-","Tidak Menular"
"W80.0","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Home",,,"-","Tidak Menular"
"W80.1","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Residential Inst",,,"-","Tidak Menular"
"W80.2","Inhalation and ingestion of other objects causing obstruction of respiratory tract, School, Other In",,,"-","Tidak Menular"
"W80.3","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Sports and Athle",,,"-","Tidak Menular"
"W80.4","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Street and Highw",,,"-","Tidak Menular"
"W80.5","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Trade and Servic",,,"-","Tidak Menular"
"W80.6","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Industrial and C",,,"-","Tidak Menular"
"W80.7","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Farm",,,"-","Tidak Menular"
"W80.8","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Other Specified ",,,"-","Tidak Menular"
"W80.9","Inhalation and ingestion of other objects causing obstruction of respiratory tract, Unspecified Plac",,,"-","Tidak Menular"
"W81","Confined to or trapped in a low-oxygen environment",,,"-","Tidak Menular"
"W81.0","Confined to or trapped in a low-oxygen environment, Home",,,"-","Tidak Menular"
"W81.1","Confined to or trapped in a low-oxygen environment, Residential Institution",,,"-","Tidak Menular"
"W81.2","Confined to or trapped in a low-oxygen environment, School, Other Institution and Public Admimistrat",,,"-","Tidak Menular"
"W81.3","Confined to or trapped in a low-oxygen environment, Sports and Athletic Areas",,,"-","Tidak Menular"
"W81.4","Confined to or trapped in a low-oxygen environment, Street and Highway",,,"-","Tidak Menular"
"W81.5","Confined to or trapped in a low-oxygen environment, Trade and Service Area",,,"-","Tidak Menular"
"W81.6","Confined to or trapped in a low-oxygen environment, Industrial and Construction Area",,,"-","Tidak Menular"
"W81.7","Confined to or trapped in a low-oxygen environment, Farm",,,"-","Tidak Menular"
"W81.8","Confined to or trapped in a low-oxygen environment, Other Specified Area",,,"-","Tidak Menular"
"W81.9","Confined to or trapped in a low-oxygen environment, Unspecified Place",,,"-","Tidak Menular"
"W83","Other specified threats to breathing",,,"-","Tidak Menular"
"W83.0","Other specified threats to breathing, Home",,,"-","Tidak Menular"
"W83.1","Other specified threats to breathing, Residential Institution",,,"-","Tidak Menular"
"W83.2","Other specified threats to breathing, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W83.3","Other specified threats to breathing, Sports and Athletic Areas",,,"-","Tidak Menular"
"W83.4","Other specified threats to breathing, Street and Highway",,,"-","Tidak Menular"
"W83.5","Other specified threats to breathing, Trade and Service Area",,,"-","Tidak Menular"
"W83.6","Other specified threats to breathing, Industrial and Construction Area",,,"-","Tidak Menular"
"W83.7","Other specified threats to breathing, Farm",,,"-","Tidak Menular"
"W83.8","Other specified threats to breathing, Other Specified Area",,,"-","Tidak Menular"
"W83.9","Other specified threats to breathing, Unspecified Place",,,"-","Tidak Menular"
"W84","Unspecified threat to breathing",,,"-","Tidak Menular"
"W84.0","Unspecified threat to breathing, Home",,,"-","Tidak Menular"
"W84.1","Unspecified threat to breathing, Residential Institution",,,"-","Tidak Menular"
"W84.2","Unspecified threat to breathing, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W84.3","Unspecified threat to breathing, Sports and Athletic Areas",,,"-","Tidak Menular"
"W84.4","Unspecified threat to breathing, Street and Highway",,,"-","Tidak Menular"
